pytanie,odpowiedz_wygenerowana
W jakim terminie student może złożyć do dziekana wniosek o przeprowadzenie komisyjnej weryfikacji osiągnięcia efektów uczenia się z danego przedmiotu?,"Sorry, I encountered an error while generating the response."
Czy istnieje możliwość przepisania praktyk studenckich (jako przedmiotu) zrealizowanych na innej uczelni?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu dyżuruje Całodobowe Centrum Kierowania Straży Akademickiej PW?,"Sorry, I encountered an error while generating the response."
"W którym semestrze na studiach pierwszego stopnia na kierunku Matematyka realizowany jest przedmiot ""Analiza zespolona 1"" i ile punktów ECTS student uzyskuje za jego zaliczenie?","Sorry, I encountered an error while generating the response."
Ile maksymalnie razy w trakcie całego toku studiów student może powtarzać rok?,"Sorry, I encountered an error while generating the response."
"W którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych (MAD) realizowany jest przedmiot ""Analiza zależności"" i ile punktów ECTS przysługuje za jego zaliczenie?","Sorry, I encountered an error while generating the response."
"W jakim języku programowania i przy użyciu jakich pakietów realizowane są laboratoria w ramach przedmiotu obieralnego ""Wybrane zagadnienia uczenia głębokiego""?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS należy uzyskać do końca sesji egzaminacyjnej, aby otrzymać rejestrację na 3. semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
W którym pokoju w Gmachu MiNI urzęduje dr inż. Magdalena Jasionowska-Skop i pod jakim numerem telefonu służbowego można się z nią skontaktować?,"Sorry, I encountered an error while generating the response."
W jakim maksymalnym terminie student ubiegający się o przeniesienie na inny program studiów musi złożyć stosowny wniosek do dziekana?,"Sorry, I encountered an error while generating the response."
W jakich formach można złożyć wniosek o udzielenie informacji publicznej na Politechnice Warszawskiej?,"Sorry, I encountered an error while generating the response."
Kto na wydziale ustala zasady dofinansowania poniesionych przez studenta kosztów zakwaterowania i dojazdów w trakcie odbywania obowiązkowych praktyk poza stałym miejscem zamieszkania?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu i w którym pokoju dziekanatu można załatwić sprawy związane z systemem USOS?,"Sorry, I encountered an error while generating the response."
Jakie elementy podlegają ocenie przez komisję w trakcie indywidualnego egzaminu dyplomowego?,"Sorry, I encountered an error while generating the response."
Ile wynosi opłata za wydanie duplikatu elektronicznej legitymacji studenckiej (ELS)?,"Sorry, I encountered an error while generating the response."
Jaką wiedzę powinien posiadać absolwent zgodnie z efektem uczenia się o symbolu MAD2PRiMO_W01 na specjalności Probabilistyka i Modelowanie (PRiMO)?,"Sorry, I encountered an error while generating the response."
Kiedy dokładnie mija ostatni dzień okresu rejestracyjnego w harmonogramie roku akademickiego 2025/2026?,"Sorry, I encountered an error while generating the response."
"Jaki jest maksymalny próg dochodowy netto na osobę w rodzinie, uprawniający studenta do ubiegania się o stypendium socjalne od 1 października 2025 r.?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu ""Bazy danych"" na studiach inżynierskich na kierunku Inżynieria i Analiza Danych (IAD) i w którym semestrze jest on realizowany?","Sorry, I encountered an error while generating the response."
Jaki dokument tożsamości student powinien położyć na swoim stole w trakcie trwania sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
Ile czasu powinna trwać rozmowa kwalifikacyjna podczas rekrutacji do Szkoły Doktorskiej Politechniki Warszawskiej?,"Sorry, I encountered an error while generating the response."
Od którego roku akademickiego praktyki na studiach licencjackich (na kierunkach matematycznych) zostały przeniesione na studia magisterskie?,"Sorry, I encountered an error while generating the response."
Kiedy dokładnie został wprowadzony do obrotu prawnego aktualny wzór dyplomu ukończenia studiów na Politechnice Warszawskiej?,"Sorry, I encountered an error while generating the response."
"W którym semestrze na studiach pierwszego stopnia na kierunku Matematyka realizowany jest przedmiot ""Równania różniczkowe cząstkowe"" i ile punktów ECTS można uzyskać za jego zaliczenie?","Sorry, I encountered an error while generating the response."
"W którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych (MAD) realizowany jest przedmiot ""Wstęp do uczenia maszynowego"" i ile punktów ECTS student uzyskuje za jego zaliczenie?","Sorry, I encountered an error while generating the response."
"Kto pełni funkcję koordynatora przedmiotu obieralnego ""Wybrane zagadnienia uczenia głębokiego""?","Sorry, I encountered an error while generating the response."
"Jakie wymaganie dotyczące praktyk należy spełnić, aby uzyskać rejestrację bezwarunkową na 7 semestr na kierunkach Informatyka i Systemy Informacyjne oraz Inżynieria i Analiza Danych?","Sorry, I encountered an error while generating the response."
W jakim czasie student może złożyć wniosek o komisyjną weryfikację osiągnięcia efektów uczenia się dla danego przedmiotu?,"Sorry, I encountered an error while generating the response."
Kto na Wydziale Matematyki i Nauk Informacyjnych pełni funkcję Pełnomocnika Dziekana ds. Osób z Niepełnosprawnościami?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS musi uzyskać student studiów drugiego stopnia, aby otrzymać rejestrację na 3 semestr?","Sorry, I encountered an error while generating the response."
Jaki jest numer telefonu do dziekanatu w sprawach toku studiów dla kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
O jaki maksymalny czas może ulec przesunięciu termin obrony pracy dyplomowej w przypadku powołania przez Komisję dodatkowego recenzenta?,"Sorry, I encountered an error while generating the response."
Czego dotyczy efekt uczenia się o symbolu MAD2SMAD_U01 na studiach z zakresu Matematyki i Analizy Danych?,"Sorry, I encountered an error while generating the response."
W jakim maksymalnym terminie od daty zdarzenia student może złożyć wniosek o przyznanie zapomogi?,"Sorry, I encountered an error while generating the response."
Przez jaki maksymalny łączny okres student może pobierać świadczenia pomocy materialnej?,"Sorry, I encountered an error while generating the response."
"W którym semestrze na studiach inżynierskich na kierunku Inżynieria i Analiza Danych realizowany jest przedmiot ""Bazy danych"" i ile punktów ECTS można za niego uzyskać?","Sorry, I encountered an error while generating the response."
Jakie przedmioty mogą leżeć na stole studenta podczas sprawdzianu lub egzaminu na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Czy studenci mogą odbywać praktyki wewnętrzne na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Które zarządzenie Rektora PW reguluje zasady udostępniania miejsc do parkowania oraz pomieszczeń w obiektach uczelni?,"Sorry, I encountered an error while generating the response."
Czy kandydat aplikujący do Szkoły Doktorskiej Politechniki Warszawskiej może być w tym samym czasie doktorantem w innej szkole doktorskiej?,"Sorry, I encountered an error while generating the response."
Kto pełni funkcję Prodziekana ds. Ogólnych na Wydziale Matematyki i Nauk Informacyjnych?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS można uzyskać za realizację przedmiotu ""Metody optymalizacji"" na 5 semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
"Ile minimum punktów łącznie trzeba uzyskać, aby zaliczyć przedmiot obieralny ""Wnioskowanie rozmyte""?","Sorry, I encountered an error while generating the response."
"O jaki czas student ostatniego semestru może przedłużyć studia w przypadku zrealizowania całego programu studiów, ale nieukończenia pracy dyplomowej?","Sorry, I encountered an error while generating the response."
Pod jaki numer telefonu należy dzwonić w przypadku konieczności interwencji Straży Akademickiej PW?,"Sorry, I encountered an error while generating the response."
"W którym semestrze studiów pierwszego stopnia na kierunku Matematyka realizowany jest przedmiot ""Algebra i jej zastosowania"" i ile punktów ECTS pozwala uzyskać?","Sorry, I encountered an error while generating the response."
W jakim terminie student może złożyć wniosek o ponowne rozpatrzenie sprawy w przypadku otrzymania decyzji administracyjnej wydanej przez Rektora?,"Sorry, I encountered an error while generating the response."
"Od jakiej daty rozpoczęto wydawanie wzoru dyplomu ukończenia studiów w Politechnice Warszawskiej, który został zatwierdzony uchwałą Senatu PW z 2023 roku?","Sorry, I encountered an error while generating the response."
Jaki jest numer pokoju oraz adres e-mail Dziekanatu Wydziału MiNI w sprawach socjalnych?,"Sorry, I encountered an error while generating the response."
Kto ustala zasady dofinansowania kosztów zakwaterowania i dojazdów dla studentów odbywających praktyki poza stałym miejscem zamieszkania i siedzibą uczelni?,"Sorry, I encountered an error while generating the response."
Ile wynosi czas oczekiwania na wydanie duplikatu Elektronicznej Legitymacji Studenckiej (ELS)?,"Sorry, I encountered an error while generating the response."
Jakie są przewidziane sposoby weryfikacji i oceny efektów uczenia się osiągniętych przez studenta w trakcie całego cyklu kształcenia?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu ""Projekt interdyscyplinarny"" na 6 semestrze studiów inżynierskich na kierunku Inżynieria i Analiza Danych?","Sorry, I encountered an error while generating the response."
Jakie są konsekwencje dla studenta w przypadku stwierdzenia niesamodzielnej pracy lub korzystania z niedozwolonych materiałów podczas sprawdzianu?,"Sorry, I encountered an error while generating the response."
Czy student może wypożyczyć sprzęt z laboratorium do domu w celu pracy nad projektem?,"Sorry, I encountered an error while generating the response."
Czy muszę składać wydrukowany egzemplarz pracy dyplomowej w dziekanacie?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów inżynierskich na kierunku Informatyka i Systemy Informacyjne znajduje się przedmiot Wprowadzenie do sztucznej inteligencji?,"Sorry, I encountered an error while generating the response."
"W jakie dni tygodnia i w jakich godzinach mogę przyjść do dziekanatu, żeby załatwić swoje sprawy?","Sorry, I encountered an error while generating the response."
Czy mogę wykorzystać wydziałowy serwer wirtualny do postawienia serwera do gry ze znajomymi?,"Sorry, I encountered an error while generating the response."
Ile razy w trakcie studiów mogę powtarzać rok?,"Sorry, I encountered an error while generating the response."
"Pod jaki numer telefonu do dziekanatu powinienem zadzwonić w sprawach toku studiów, jeśli studiuję na kierunku Inżynieria i Analiza Danych?","Sorry, I encountered an error while generating the response."
"Czy mogę ubiegać się o dofinansowanie kosztów dojazdu i zakwaterowania, jeśli odbywam obowiązkowe praktyki poza moim stałym miejscem zamieszkania i siedzibą uczelni?","Sorry, I encountered an error while generating the response."
Ile wynosi stypendium rektora w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
Z jakich przedmiotów odbywają się egzaminy na pierwszym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?,"Sorry, I encountered an error while generating the response."
Jak mogę złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
Czy porozumienie w sprawie praktyk muszę dostarczyć na wydział w formie papierowej?,"Sorry, I encountered an error while generating the response."
"Czy mogę odbywać obowiązkowe praktyki studenckie na Wydziale MiNI, pomagając w prowadzeniu zajęć dydaktycznych?","Sorry, I encountered an error while generating the response."
"W jaki sposób mogę uzyskać dostęp do sali laboratoryjnej 304, aby w wolnym czasie realizować projekt studencki?","Sorry, I encountered an error while generating the response."
Do czego służy system Fair Play wykorzystywany w salach laboratoryjnych Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
Czy muszę złożyć wydrukowany egzemplarz pracy dyplomowej w dziekanacie?,"Sorry, I encountered an error while generating the response."
W jakim pokoju na Wydziale MiNI mogę spotkać dr. Pawła Kellera?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS jest przypisanych do przedmiotu Teoria automatów i języków formalnych na kierunku Informatyka i Systemy Informacyjne?,"Sorry, I encountered an error while generating the response."
Kiedy stypendium wpływa na konto bankowe studenta?,"Sorry, I encountered an error while generating the response."
Ile zapłacę za wydanie duplikatu elektronicznej legitymacji studenckiej (ELS) i ile wynosi czas oczekiwania na ten dokument?,"Sorry, I encountered an error while generating the response."
Czy w trakcie pisania pracy dyplomowej możliwa jest zmiana jej tematu i kto musi wyrazić na to zgodę?,"Sorry, I encountered an error while generating the response."
Czy mogę używać wydziałowego serwera wirtualnego do celów komercyjnych lub rozrywkowych?,"Sorry, I encountered an error while generating the response."
Za co mogę uzyskać punkty w ramach zaliczenia przedmiotu obieralnego Matematyka popularna?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę zdobyć, aby uzyskać rejestrację na trzeci semestr na studiach pierwszego stopnia?","Sorry, I encountered an error while generating the response."
Czego dotyczy efekt uczenia się o symbolu MAD2SMAD_U03 na specjalności Statystyka matematyczna i analiza danych?,"Sorry, I encountered an error while generating the response."
Jakie są zainteresowania naukowe mgr. inż. Szymona Tura?,"Sorry, I encountered an error while generating the response."
"Co mam zrobić z wyłączonym telefonem komórkowym podczas sprawdzianu, jeśli nie mam ze sobą torby lub plecaka?","Sorry, I encountered an error while generating the response."
W jakim terminie muszę dostarczyć Pełnomocnikowi ds. Praktyk potwierdzenie odbycia praktyki wewnętrznej na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Jakie przedmioty są wymagane jako wstępne do zapisania się na przedmiot obieralny Gry kombinatoryczne?,"Sorry, I encountered an error while generating the response."
"Ile punktów minimum muszę uzyskać, aby zaliczyć przedmiot Systemy wspomagania decyzji, i jaka jest maksymalna liczba punktów do zdobycia?","Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu mogę skontaktować się z dziekanatem w sprawach toku studiów na kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
W jakiej formie i gdzie w systemie powinienem złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
Kogo należy powiadomić w przypadku zauważenia awarii instalacji wodnej i zalania budynku na wydziale?,"Sorry, I encountered an error while generating the response."
Czy porozumienie w sprawie praktyk studenckich mogę przesłać na wydział w formie skanu?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych realizowany jest przedmiot Równania różniczkowe zwyczajne i ile punktów ECTS można za niego uzyskać?,"Sorry, I encountered an error while generating the response."
Gdzie na wydziale urzęduje prof. Bohdan Macukow i jaki jest jego służbowy numer telefonu?,"Sorry, I encountered an error while generating the response."
Czy istnieje możliwość wypożyczenia sprzętu z laboratorium wydziałowego do domu w celu realizacji projektu studenckiego?,"Sorry, I encountered an error while generating the response."
Do czego służy system Fair Play wykorzystywany na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
"Jaki jest maksymalny próg dochodowy na osobę w rodzinie, aby móc otrzymywać stypendium socjalne?","Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach mogę osobiście załatwić sprawy w dziekanacie?,"Sorry, I encountered an error while generating the response."
"W jaki sposób dowiem się, że wydział przyznał mi serwer wirtualny i jak otrzymam do niego hasło?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS przypisano do przedmiotu Analiza matematyczna 1 na pierwszym semestrze kierunku Matematyka?,"Sorry, I encountered an error while generating the response."
Co jest potrzebne do uzyskania bezwarunkowej rejestracji na 7. semestr na kierunku Informatyka i Systemy Informacyjne?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS przypisano do przedmiotu Teoria automatów i języków formalnych realizowanego na piątym semestrze kierunku Informatyka i Systemy Informacyjne?,"Sorry, I encountered an error while generating the response."
W jakiej komisji wydziałowej zasiada dr Paweł Keller?,"Sorry, I encountered an error while generating the response."
"Co powinienem zrobić z wyłączonym telefonem komórkowym podczas sprawdzianu, jeśli nie mam ze sobą torby?","Sorry, I encountered an error while generating the response."
Gdzie i w jakiej formie należy złożyć wniosek o przyznanie stypendium rektora?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty muszę wcześniej zaliczyć, aby spełnić wymagania wstępne dla przedmiotu Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS otrzymam za zaliczenie przedmiotu Architektura komputerów na pierwszym semestrze studiów inżynierskich na kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"Ile punktów muszę zdobyć, aby zaliczyć przedmiot Systemy wspomagania decyzji?","Sorry, I encountered an error while generating the response."
W jakiej formie należy składać podanie o zmianę grupy studenckiej lub zajęciowej?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu mogę skontaktować się z dziekanatem w sprawach toku studiów dla kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
W jaki sposób absolwenci studiów pierwszego stopnia na Wydziale MiNI mogą przepisać praktyki zrealizowane na tych studiach?,"Sorry, I encountered an error while generating the response."
"Czy jeśli odbywam obowiązkową praktykę poza stałym miejscem zamieszkania i siedzibą uczelni, mogę ubiegać się o dofinansowanie?","Sorry, I encountered an error while generating the response."
Czy muszę przynieść wydrukowany egzemplarz swojej pracy dyplomowej do dziekanatu?,"Sorry, I encountered an error while generating the response."
Z czego składa się ocena i ile punktów można zdobyć na przedmiocie Matematyka popularna?,"Sorry, I encountered an error while generating the response."
"Kogo powinienem poinformować w pierwszej kolejności, jeśli zauważę awarię instalacji wodnej i zalanie w budynku wydziału?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS jest warta praca dyplomowa realizowana na czwartym semestrze studiów drugiego stopnia na kierunku Matematyka i Analiza Danych?,"Sorry, I encountered an error while generating the response."
Jaki jest maksymalny miesięczny dochód na osobę w rodzinie uprawniający do otrzymania stypendium socjalnego w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach mogę załatwić sprawę osobiście w dziekanacie wydziału?,"Sorry, I encountered an error while generating the response."
Jakie konkretnie umiejętności w zakresie modelowania zyskam dzięki osiągnięciu efektu uczenia się o kodzie MAD2SMAD_U15 na specjalności Statystyka matematyczna i analiza danych?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS przypisano do przedmiotu Topologia realizowanego na trzecim semestrze studiów licencjackich na kierunku Matematyka?,"Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów ECTS muszę zdobyć na pierwszym semestrze studiów pierwszego stopnia, aby uzyskać rejestrację na drugi semestr?","Sorry, I encountered an error while generating the response."
"Z jakich elementów składa się ocena z przedmiotu Wnioskowanie rozmyte i ile minimalnie punktów trzeba uzyskać, aby go zaliczyć?","Sorry, I encountered an error while generating the response."
Na którym semestrze studiów pierwszego stopnia na kierunku Informatyka i Systemy Informacyjne realizowany jest przedmiot Wprowadzenie do sztucznej inteligencji?,"Sorry, I encountered an error while generating the response."
"Co powinienem zrobić ze swoim wyłączonym telefonem podczas egzaminu, jeśli nie zabrałem ze sobą torby ani plecaka?","Sorry, I encountered an error while generating the response."
Czy mogę wypożyczyć sprzęt z laboratorium do domu w celu wykonania projektu?,"Sorry, I encountered an error while generating the response."
Jaką literaturę z obszaru uczenia statystycznego poleca wydział kandydatom przygotowującym się na studia magisterskie na kierunku Data Science?,"Sorry, I encountered an error while generating the response."
Do czego służy system Fair Play zainstalowany w laboratoriach na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty należy zrealizować jako wymagania wstępne, aby móc zapisać się na przedmiot Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
"Ile punktów muszę uzyskać, aby zaliczyć przedmiot Systemy wspomagania decyzji?","Sorry, I encountered an error while generating the response."
W jakiej formie i gdzie dokładnie powinienem złożyć podanie o zmianę grupy studenckiej lub zajęciowej?,"Sorry, I encountered an error while generating the response."
Czy mogę w ramach obowiązkowych praktyk studenckich pomagać w prowadzeniu zajęć dydaktycznych na wydziale?,"Sorry, I encountered an error while generating the response."
Jakie przedmioty są wymagane jako wstępne do realizacji przedmiotu Gry kombinatoryczne?,"Sorry, I encountered an error while generating the response."
W jakiej formie i za pośrednictwem jakiego systemu powinienem złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
"Czy uczelnia może mi dofinansować koszty dojazdu i zakwaterowania, jeśli odbywam praktyki poza Warszawą?","Sorry, I encountered an error while generating the response."
W jakim terminie muszę dostarczyć Pełnomocnikowi ds. Praktyk potwierdzenie odbycia praktyki wewnętrznej (realizowanej na wydziale)?,"Sorry, I encountered an error while generating the response."
Do jakich celów mogę wykorzystywać wydziałowy serwer wirtualny?,"Sorry, I encountered an error while generating the response."
"Jakie warunki muszę spełnić, aby uzyskać bezwarunkową rejestrację na 7 semestr na kierunku Informatyka i Systemy Informacyjne?","Sorry, I encountered an error while generating the response."
Pod jaki numer telefonu powinienem zadzwonić do dziekanatu w sprawach toku studiów na kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
Na jakiej stronie internetowej powinienem złożyć wniosek o przyznanie miejsca w domu studenckim?,"Sorry, I encountered an error while generating the response."
Jaki próg dochodowy na osobę w rodzinie uprawnia studenta do ubiegania się o stypendium socjalne?,"Sorry, I encountered an error while generating the response."
Czy porozumienie dotyczące praktyk mogę dostarczyć do wydziału w formie zeskanowanego dokumentu?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS uzyskam za zaliczenie przedmiotu Matematyka popularna?,"Sorry, I encountered an error while generating the response."
"Jakie są wymagania wstępne, aby móc realizować przedmiot Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
W jakiej formie i gdzie powinienem złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS mogę zdobyć za zaliczenie przedmiotu Modelowanie matematyczne na 5 semestrze kierunku Informatyka i Systemy Informacyjne?,"Sorry, I encountered an error while generating the response."
"Czy mogę otrzymać zwrot kosztów za dojazdy i nocleg, jeśli odbywam praktykę studencką w innym mieście?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS uzyskam za zaliczenie przedmiotu Równania różniczkowe zwyczajne na kierunku Matematyka i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"Co powinienem zrobić, jeśli w systemie USOS zauważę błędnie wpisaną ocenę?","Sorry, I encountered an error while generating the response."
W jakim terminie muszę dostarczyć Pełnomocnikowi ds. Praktyk potwierdzenie odbycia praktyki wewnętrznej na wydziale?,"Sorry, I encountered an error while generating the response."
Jaką wiedzę z zakresu rynków finansowych posiada absolwent specjalności Probabilistyka i Modelowanie?,"Sorry, I encountered an error while generating the response."
Na jakiej podstawie odbywa się zaliczenie z przedmiotu Wnioskowanie rozmyte i jaka jest minimalna liczba punktów potrzebna do jego uzyskania?,"Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów ECTS muszę uzyskać, aby otrzymać rejestrację na 3 semestr na studiach pierwszego stopnia?","Sorry, I encountered an error while generating the response."
W jaki sposób mogę złożyć podanie o zmianę grupy studenckiej lub zajęciowej?,"Sorry, I encountered an error while generating the response."
W jakim pokoju na wydziale znajdę dr. inż. Krzysztofa Kaczmarskiego i jaki jest do niego numer telefonu?,"Sorry, I encountered an error while generating the response."
"Co mam zrobić z wyłączonym telefonem podczas kolokwium, jeśli nie wziąłem ze sobą torby?","Sorry, I encountered an error while generating the response."
Czy istnieje możliwość wypożyczenia sprzętu z laboratorium wydziałowego do pracy nad projektem w domu?,"Sorry, I encountered an error while generating the response."
Jaki jest numer telefonu oraz adres e-mail do dziekanatu w sprawach socjalnych?,"Sorry, I encountered an error while generating the response."
Jaki jest maksymalny próg dochodowy na osobę w rodzinie uprawniający do otrzymania stypendium socjalnego w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
Ile czasu będę czekać na wydanie duplikatu Elektronicznej Legitymacji Studenckiej (ELS) w przypadku jej zagubienia lub zniszczenia?,"Sorry, I encountered an error while generating the response."
Czy na podjęcie wybranego tematu pracy dyplomowej muszę uzyskać czyjąś zgodę?,"Sorry, I encountered an error while generating the response."
Ile punktów jest do zdobycia na przedmiocie Systemy wspomagania decyzji i jakie jest minimum potrzebne do zaliczenia?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty są wymagane jako wstępne, aby móc uczęszczać na przedmiot obieralny Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
"Czy muszę dostarczyć oryginał porozumienia o organizację praktyk, czy wystarczy przesłać skan tego dokumentu?","Sorry, I encountered an error while generating the response."
Na którym semestrze studiów inżynierskich na kierunku Inżynieria i Analiza Danych odbywa się przedmiot Hurtownie danych i systemy Business Intelligence?,"Sorry, I encountered an error while generating the response."
Jak nazywa się system służący do ograniczania ściągania podczas zajęć w laboratoriach komputerowych na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych realizowany jest przedmiot Wstęp do eksploracji danych?,"Sorry, I encountered an error while generating the response."
Za co są przyznawane punkty na przedmiocie obieralnym Matematyka popularna?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów inżynierskich na kierunku Informatyka i Systemy Informacyjne realizowany jest przedmiot Wprowadzenie do sztucznej inteligencji?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów pierwszego stopnia na kierunku Matematyka realizowany jest przedmiot Topologia?,"Sorry, I encountered an error while generating the response."
"Czy uczelnia może mi dofinansować koszty dojazdu i zakwaterowania, jeśli moje obowiązkowe praktyki studenckie odbywają się poza Warszawą i moim stałym miejscem zamieszkania?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS otrzymam za zaliczenie przedmiotu Zaawansowane metody uczenia maszynowego na studiach drugiego stopnia na kierunku Matematyka i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę zdobyć na pierwszym roku studiów pierwszego stopnia, aby bez problemu uzyskać rejestrację na 3 semestr?","Sorry, I encountered an error while generating the response."
W jakiej formie i gdzie powinienem złożyć podanie o zmianę grupy studenckiej lub zajęciowej?,"Sorry, I encountered an error while generating the response."
W jakim pokoju urzęduje mgr inż. Szymon Tur i jakie są jego zainteresowania naukowe?,"Sorry, I encountered an error while generating the response."
Jakie dokumenty oraz przedmioty mogą znajdować się na stole studenta podczas sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
Czy istnieje możliwość wypożyczenia sprzętu z laboratorium komputerowego do domu w celu realizacji projektu studenckiego?,"Sorry, I encountered an error while generating the response."
Ile razy w ciągu jednego roku akademickiego mogę otrzymać zapomogę?,"Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach jest czynny dziekanat Wydziału MiNI dla studentów?,"Sorry, I encountered an error while generating the response."
Kogo należy niezwłocznie powiadomić w sytuacji awarii instalacji wodnej i zalania budynku na wydziale?,"Sorry, I encountered an error while generating the response."
"Ile punktów muszę minimalnie uzyskać, aby zaliczyć przedmiot Systemy wspomagania decyzji?","Sorry, I encountered an error while generating the response."
Jakie przedmioty są wymagane jako wstępne przed przystąpieniem do przedmiotu obieralnego Gry kombinatoryczne?,"Sorry, I encountered an error while generating the response."
Czy po podjęciu tematu pracy dyplomowej można go jeszcze zmienić w trakcie jej pisania?,"Sorry, I encountered an error while generating the response."
W jakiej wysokości wypłacane jest stypendium rektora oraz stypendium dla tegorocznych maturzystów na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
"Jaką średnią ocen trzeba uzyskać na pierwszym roku studiów pierwszego stopnia, aby móc aplikować do projektu ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
"W jaki sposób mogę wnioskować o przepisanie praktyk na studiach magisterskich, jeśli ukończyłem studia pierwszego stopnia na Wydziale MiNI PW?","Sorry, I encountered an error while generating the response."
Czy muszę złożyć w dziekanacie wydrukowany egzemplarz mojej pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Jak wyglądają zasady zaliczenia przedmiotu obieralnego Wnioskowanie rozmyte i ile punktów minimum muszę zdobyć?,"Sorry, I encountered an error while generating the response."
Jakie przedmioty obowiązkowe znajdują się w planie pierwszego semestru na studiach licencjackich na kierunku Matematyka?,"Sorry, I encountered an error while generating the response."
W jakim terminie i komu muszę dostarczyć potwierdzenie odbycia praktyki wewnętrznej zrealizowanej w jednostce naukowo-dydaktycznej Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
"W jaki sposób oceniany jest przedmiot ""Matematyka popularna"" i za co mogę zdobyć punkty w ramach tych zajęć?","Sorry, I encountered an error while generating the response."
Ile razy w ciągu realizacji całego programu studiów mogę przedłużyć okres nauki w wyniku powtarzania semestru lub roku?,"Sorry, I encountered an error while generating the response."
W jaki sposób należy składać podanie o urlop zdrowotny lub okolicznościowy?,"Sorry, I encountered an error while generating the response."
